address,baths,beds,city,date_sold,hoa_fee,last_sold_price,latitude,longitude,parking,price,property_value,rent_high,rent_low,rent_value,sqft,tax_assessed_value,tax_rate,type,year_built,zest_high,zest_low,zest_value,zestimate
"12 Boulder View Ln,",5.5,6.0,"Boulder, CO 80304",03/21/14,,2000000,40.036698,-105.298305,"Garage - Attached, 1701 sqft garage",2000000.0,2000000,19000.0,5800.0,11655.0,9638.0,1927000,0.0054,Single Family,1984,3300000.0,2620000.0,2948985.0,2948985.0
"50 S Boulder Cir APT 5033,",2.0,2.0,"Boulder, CO 80303",06/11/13,,206500,39.987362,-105.230597,,206500.0,206500,1800.0,1400.0,1695.0,993.0,203700,0.0054,Condo,1984,337000.0,281000.0,309060.0,309060.0
"5447 Glendale Gulch Cir,",4.0,4.0,"Boulder, CO 80301",08/28/15,,510000,40.073535,-105.194622,"Garage - Attached, 400 sqft garage",510000.0,510000,3000.0,2300.0,2497.0,2152.0,360800,0.0054,Single Family,1991,561000.0,508000.0,534599.0,534599.0
"4608 Greenbriar Ct,",2.5,3.0,"Boulder, CO 80305",01/28/14,,435000,39.971304,-105.241523,"Garage - Detached, 220 sqft garage",435000.0,435000,3000.0,2300.0,2550.0,1440.0,340800,0.0054,Single Family,1975,541000.0,485000.0,510672.0,510672.0
"745 Thomas Dr APT 20,",2.0,2.0,"Boulder, CO 80303",09/15/14, 210,188000,40.000699,-105.238941,,188000.0,188000,2000.0,1300.0,1600.0,777.0,169900,0.0054,Condo,1967,280000.0,236000.0,259597.0,259597.0
"3655 Smuggler Pl,",3.0,4.0,"Boulder, CO 80305",07/06/15,,465000,39.965603,-105.25042,"Garage - Detached, 231 sqft garage",465000.0,465000,3000.0,2300.0,2650.0,1728.0,377200,0.0054,Single Family,1978,544000.0,487000.0,512876.0,512876.0
"844 Racquet Ln,",2.5,3.0,"Boulder, CO 80303",10/11/13,,575000,40.002508,-105.223577,"Garage - Attached, 437 sqft garage",575000.0,575000,3600.0,2400.0,3000.0,2123.0,440800,0.0054,Condo,1978,673000.0,567000.0,623335.0,623335.0
"1519 Bradley Dr,",3.0,4.0,"Boulder, CO 80305",09/15/15,,461500,39.972144,-105.239601,"Carport, 1 space, 245 sqft garage",461500.0,461500,3000.0,2400.0,2650.0,2520.0,305000,0.0054,Townhouse,1970,515000.0,462000.0,486180.0,486180.0
"2247 23rd St,",2.0,2.0,"Boulder, CO 80302",10/17/13,,615000,40.023219,-105.266611,"Garage - Detached, 380 sqft garage",615000.0,615000,3700.0,2500.0,2854.0,1327.0,556200,0.0054,Single Family,1980,833000.0,745000.0,793025.0,793025.0
"1709 Pine St APT 6,",1.0,3.0,"Boulder, CO 80302",09/25/13,,465000,40.021602,-105.273926,"Garage - Attached, 240 sqft garage",465000.0,465000,3600.0,2500.0,2900.0,1312.0,433500,0.0054,Condo,2004,761000.0,631000.0,685764.0,685764.0
"853 8th St,",3.0,3.0,"Boulder, CO 80302",03/06/15,,925000,40.002861,-105.284607,"Garage - Detached, 176 sqft garage",925000.0,925000,5900.0,3900.0,5358.0,1914.0,1000100,0.0054,Single Family,1904,1440000.0,1290000.0,1356496.0,1356496.0
"1111 Maxwell Ave APT 239,",1.0,2.0,"Boulder, CO 80304",08/06/13,,257250,40.021907,-105.282432,,257250.0,257250,2400.0,1500.0,1750.0,816.0,189900,0.0054,Condo,1971,330000.0,296000.0,314552.0,314552.0
"1303 Alpine Ave APT 29B,",1.0,2.0,"Boulder, CO 80304",08/23/13,,340000,40.025912,-105.279848,280 sqft garage,340000.0,340000,2400.0,1800.0,2159.0,1088.0,326900,0.0054,Single Family,1981,506000.0,453000.0,481716.0,481716.0
"5421 Baca Cir,",2.75,4.0,"Boulder, CO 80301",06/26/13,,425000,40.073093,-105.190063,"Garage - Attached, 462 sqft garage",425000.0,425000,3300.0,2400.0,2700.0,2900.0,396800,0.0054,Single Family,1985,592000.0,521000.0,548508.0,548508.0
"763 Ithaca Dr,",3.0,4.0,"Boulder, CO 80305",07/19/13,,579000,39.982191,-105.26104,200 sqft garage,579000.0,579000,3500.0,2600.0,3024.0,1935.0,548800,0.0054,Single Family,1964,841000.0,701000.0,779118.0,779118.0
"2800 Kalmia Ave APT C110,",2.0,2.0,"Boulder, CO 80301",09/15/14, 453,187100,40.039403,-105.258014,,187100.0,187100,1700.0,1200.0,1525.0,880.0,143600,0.0054,Condo,1984,251000.0,225000.0,236852.0,236852.0
"1077 Canyon Blvd UNIT 211,",2.0,2.0,"Boulder, CO 80302",05/08/14,,1050000,40.015618,-105.281092,"Garage - Attached, 2 spaces, 400 sqft garage",1050000.0,1050000,9700.0,5100.0,7216.0,1637.0,1340900,0.0054,Single Family,2008,1920000.0,1720000.0,1826060.0,1826060.0
"6525 Kalua Rd APT 101C,",2.0,2.0,"Boulder, CO 80301",06/03/14,,159000,40.055798,-105.201785,210 sqft garage,159000.0,159000,1700.0,1200.0,1495.0,923.0,146000,0.0054,Condo,1974,213000.0,187000.0,201359.0,201359.0
"4225 Apache Rd,",1.75,4.0,"Boulder, CO 80303",12/16/13,,455000,39.990568,-105.240567,"Garage - Attached, 480 sqft garage",455000.0,455000,3000.0,2400.0,2600.0,2160.0,363800,0.0054,Single Family,1963,657000.0,589000.0,619495.0,619495.0
"1080 Toedtli Dr,",3.0,5.0,"Boulder, CO 80305",04/27/16,,585000,39.979218,-105.244676,"Garage - Attached, 1 space, 377 sqft garage",585000.0,585000,3200.0,2300.0,2695.0,2177.0,523600,0.0054,Single Family,1964,658000.0,579000.0,609018.0,609018.0
"2870 E College Ave UNIT 108,",2.5,2.0,"Boulder, CO 80303",01/21/14,,152206,40.006859,-105.256866,"Garage - Attached, 200 sqft garage",152206.0,152206,2400.0,1500.0,1750.0,1189.0,145400,0.0054,Condo,2008,306000.0,253000.0,275325.0,275325.0
"5101 5th St,",4.0,3.0,"Boulder, CO 80304",06/04/14,,575000,40.066677,-105.288757,"Garage - Attached, 440 sqft garage",575000.0,575000,4400.0,2400.0,3695.0,3044.0,587900,0.0054,Townhouse,2003,899000.0,798000.0,848515.0,848515.0
"3240 Iris Ave # G306,",1.0,1.0,"Boulder, CO 80301",12/09/13,,119000,40.036193,-105.250549,"Garage - Attached, 135 sqft garage",119000.0,119000,1400.0,996.0,1145.0,624.0,97000,0.0054,Condo,1971,190000.0,157000.0,174350.0,174350.0
"333 18th St,",3.0,4.0,"Boulder, CO 80302",,,680000,39.996682,-105.270413,"Garage - Attached, 483 sqft garage",,1250000,5300.0,3500.0,4665.0,2750.0,651800,0.0054,Single Family,1956,1260000.0,1070000.0,1180035.0,
"4750 Tally Ho Ct,",2.5,3.0,"Boulder, CO 80301",05/15/13,,599000,40.060898,-105.196523,Parking Type: On Street,599000.0,599000,3300.0,2500.0,2875.0,2020.0,462000,0.0054,Single Family,1992,695000.0,611000.0,649660.0,649660.0
"830 37th St,",2.0,3.0,"Boulder, CO 80303",07/29/13,,450000,40.002564,-105.246257,"Garage - Attached, 297 sqft garage",450000.0,450000,3000.0,2100.0,2450.0,1026.0,358000,0.0054,Single Family,1961,520000.0,471000.0,495636.0,495636.0
"1670 S Cherryvale Rd,",3.0,3.0,"Boulder, CO 80303",08/14/13,,641000,39.95594,-105.223632,"Garage - Detached, 1567 sqft garage",641000.0,641000,4900.0,3000.0,3745.0,3120.0,661000,0.0054,Single Family,1984,1080000.0,815000.0,947479.0,947479.0
"2080 Park Lake Dr,",4.0,5.0,"Boulder, CO 80301",09/18/15,,765000,40.019735,-105.145613,"Garage - Attached, 672 sqft garage",765000.0,765000,4200.0,2400.0,3250.0,3184.0,611600,0.0054,Single Family,1976,876000.0,770000.0,818719.0,818719.0
"603 Maxwell Ave,",1.0,3.0,"Boulder, CO 80304",11/03/15,,885000,40.022024,-105.288393,,885000.0,885000,3600.0,2400.0,2895.0,1471.0,603000,0.0054,Single Family,1925,898000.0,749000.0,823536.0,823536.0
"1303 Alpine Ave APT 27B,",1.0,2.0,"Boulder, CO 80304",07/23/13,,359000,40.025912,-105.279848,280 sqft garage,359000.0,359000,2400.0,1800.0,2150.0,1088.0,326900,0.0054,Condo,1981,506000.0,453000.0,482165.0,482165.0
"2950 Stanford Ave,",2.5,4.0,"Boulder, CO 80305",04/20/15,,779000,39.98637,-105.256837,"Garage - Attached, 440 sqft garage",779000.0,779000,4100.0,2900.0,3373.0,2472.0,536200,0.0054,Single Family,1961,952000.0,820000.0,881719.0,881719.0
"3656 Roundtree Ct,",3.0,3.0,"Boulder, CO 80304",08/27/14, 159,535000,40.041143,-105.260018,"Garage - Attached, 264 sqft garage",535000.0,535000,3400.0,2400.0,2850.0,1713.0,406300,0.0054,Single Family,1984,682000.0,576000.0,625992.0,625992.0
"2635 Dartmouth Ave,",2.0,3.0,"Boulder, CO 80305",,,693000,39.989285,-105.260154,308 sqft garage,,698000,3100.0,2400.0,2695.0,2408.0,411800,0.0054,Single Family,1958,646000.0,567000.0,609878.0,
"4887 White Rock Cir APT A,",2.0,2.0,"Boulder, CO 80301",02/24/14,,185000,40.061208,-105.21222,Off street,185000.0,185000,1700.0,1200.0,1489.0,802.0,158700,0.0054,Condo,1984,250000.0,217000.0,233476.0,233476.0
"4955 Twin Lakes Rd APT 56,",2.0,2.0,"Boulder, CO 80301",07/18/14,,195500,40.064756,-105.196667,,195500.0,195500,1700.0,1400.0,1525.0,961.0,156000,0.0054,Condo,1988,288000.0,261000.0,274452.0,274452.0
"3701 Arapahoe Ave UNIT 419,",2.0,2.0,"Boulder, CO 80303",09/23/15, 474,525852,40.015865,-105.247993,"Garage - Attached, 400 sqft garage",525852.0,525852,3400.0,2300.0,2695.0,1418.0,455100,0.0054,Condo,2006,637000.0,544000.0,578754.0,578754.0
"2900 Shadow Creek Dr APT 308,",2.0,2.0,"Boulder, CO 80303",07/22/13,,278900,40.010038,-105.25564,,278900.0,278900,2300.0,1700.0,1895.0,1003.0,238900,0.0054,Condo,1982,379000.0,326000.0,354172.0,354172.0
"3500 4th St,",3.5,6.0,"Boulder, CO 80304",05/30/14,,1800000,40.038284,-105.29103,"Garage - Attached, 782 sqft garage",1800000.0,1800000,17000.0,8400.0,10442.0,6244.0,1850700,0.0054,Single Family,1997,3410000.0,2170000.0,2641492.0,2641492.0
"5113 Idylwild Trl,",3.0,5.0,"Boulder, CO 80301",03/13/15,,710000,40.067309,-105.194119,"Garage - Attached, 420 sqft garage",710000.0,710000,4500.0,1600.0,3097.0,4208.0,637900,0.0054,Single Family,1965,879000.0,779000.0,828969.0,828969.0
"3641 Duncan Ln,",3.0,3.0,"Boulder, CO 80301",05/13/15, 29,1500000,40.042064,-105.148498,"Garage - Attached, 3 spaces, 896 sqft garage",1500000.0,1500000,13000.0,5200.0,7144.0,2569.0,1614500,0.0054,Single Family,2006,1940000.0,1680000.0,1811142.0,1811142.0
"610 S 42nd St,",2.5,4.0,"Boulder, CO 80305",08/01/13,,471000,39.984493,-105.245193,"Garage - Attached, 1 space, 264 sqft garage",471000.0,471000,3200.0,2400.0,2800.0,2214.0,388300,0.0054,Single Family,1958,649000.0,548000.0,595261.0,595261.0
"3188 Westwood Ct,",2.0,3.0,"Boulder, CO 80304",05/05/15,,337500,40.032228,-105.261134,"Garage - Attached, 484 sqft garage",337500.0,337500,3000.0,2300.0,2495.0,1865.0,328600,0.0054,Single Family,1978,420000.0,380000.0,399929.0,399929.0
"465 S 43rd St,",3.0,5.0,"Boulder, CO 80305",08/06/13,,400500,39.986032,-105.24482,288 sqft garage,400500.0,400500,3000.0,2400.0,2695.0,2800.0,380400,0.0054,Single Family,1956,645000.0,555000.0,596763.0,596763.0
"2959 Eagle Way,",3.0,2.0,"Boulder, CO 80301",06/09/15,,400000,40.031687,-105.25536,180 sqft garage,400000.0,400000,2300.0,1800.0,2159.0,1530.0,265200,0.0054,Townhouse,1979,444000.0,401000.0,422547.0,422547.0
"7130 Cedarwood Cir,",3.0,3.0,"Boulder, CO 80301",05/04/15,,530000,40.066027,-105.187283,"Garage - Attached, 440 sqft garage",530000.0,530000,3400.0,2500.0,2850.0,3106.0,416400,0.0054,Single Family,1978,650000.0,571000.0,607678.0,607678.0
"3699 Silverton St,",4.0,4.0,"Boulder, CO 80301",,,225000,40.042173,-105.252189,,,1149900,4000.0,1700.0,2900.0,4244.0,211200,0.0054,Single Family,2015,648000.0,545000.0,605305.0,
"2945 Juilliard St,",3.5,6.0,"Boulder, CO 80305",07/17/13,,1075000,39.971204,-105.253877,"Garage - Attached, 999 sqft garage",1075000.0,1075000,11000.0,4700.0,6505.0,4912.0,1037800,0.0054,Single Family,1976,1730000.0,1560000.0,1644613.0,1644613.0
"7282 Augusta Dr,",4.0,4.0,"Boulder, CO 80301",04/28/16,,790000,40.069352,-105.183884,"Garage - Attached, 720 sqft garage",790000.0,790000,4500.0,2500.0,3606.0,4360.0,713600,0.0054,Single Family,1992,970000.0,869000.0,914771.0,914771.0
"240 29th St,",2.0,2.0,"Boulder, CO 80305",06/25/15,,565100,39.994959,-105.257696,"Garage - Detached, 518 sqft garage",565100.0,565100,3000.0,2200.0,2500.0,1224.0,353500,0.0054,Single Family,1955,630000.0,541000.0,594044.0,594044.0
"1301 Canyon Blvd APT 206,",2.0,2.0,"Boulder, CO 80302",06/05/15,,1029000,40.016573,-105.277416,"Garage - Attached, 440 sqft garage",1029000.0,1029000,7700.0,4200.0,5864.0,1898.0,1099000,0.0054,Condo,2002,1700000.0,1360000.0,1478774.0,1478774.0
"825 Waite Dr,",3.0,5.0,"Boulder, CO 80303",09/05/13,,467000,40.003246,-105.234613,"Garage - Attached, 297 sqft garage",467000.0,467000,3200.0,2400.0,2850.0,2106.0,398100,0.0054,Single Family,1968,667000.0,597000.0,635307.0,635307.0
"6395 Gunpark Dr STE X,",0.0,0.0,"Boulder, CO 80301",09/02/15,,975000,40.070213,-105.20465,,975000.0,975000,2800.0,1500.0,1900.0,1018.0,63600,0.0054,Single Family,1979,290000.0,223000.0,259299.0,259299.0
"3321 Cripple Creek Trl # A11,",1.0,2.0,"Boulder, CO 80305",06/10/13,,274000,39.967268,-105.254244,"Garage - Detached, 240 sqft garage",274000.0,274000,2500.0,1700.0,1875.0,832.0,240300,0.0054,Condo,1978,386000.0,346000.0,367818.0,367818.0
"7194 Mount Sherman Rd,",2.0,3.0,"Longmont, CO 80503",12/11/14,,370000,40.073349,-105.185891,"Garage - Attached, 525 sqft garage",370000.0,370000,2700.0,2100.0,2400.0,2742.0,295000,0.0054,Single Family,1969,461000.0,404000.0,434897.0,434897.0
"935 Broadway St APT 213,",1.0,2.0,"Boulder, CO 80302",06/22/15,,250000,40.004133,-105.269539,"Garage - Attached, 162 sqft garage",250000.0,250000,1900.0,1400.0,1700.0,660.0,210800,0.0054,Condo,1989,338000.0,258000.0,296061.0,296061.0
"1505 Pearl St APT 205,",1.75,3.0,"Boulder, CO 80302",08/09/13,,975000,40.019149,-105.275817,"Garage - Attached, 400 sqft garage",975000.0,975000,4500.0,2400.0,3695.0,1722.0,903700,0.0054,Condo,2007,1450000.0,1160000.0,1332353.0,1332353.0
"6048 Gunbarrel Ave APT G,",1.75,2.0,"Boulder, CO 80301",07/14/14,,190100,40.060921,-105.213134,,190100.0,190100,1600.0,1200.0,1450.0,840.0,163100,0.0054,Condo,1985,254000.0,230000.0,241969.0,241969.0
"3005 Regis Dr,",2.0,4.0,"Boulder, CO 80305",07/17/14,,648500,39.986073,-105.256122,"Garage - Attached, 420 sqft garage",648500.0,648500,3800.0,2800.0,3206.0,2332.0,506100,0.0054,Single Family,1961,948000.0,769000.0,854355.0,854355.0
"1031 Portland Pl APT 8,",1.5,3.0,"Boulder, CO 80304",01/16/15, 225,366750,40.023589,-105.284134,Off street,366750.0,366750,3000.0,2200.0,2450.0,1264.0,264700,0.0054,Townhouse,1983,484000.0,433000.0,460905.0,460905.0
"7171 Four Rivers Rd,",3.0,4.0,"Boulder, CO 80301",01/25/16,,640000,40.068409,-105.186405,"Garage - Attached, 576 sqft garage",640000.0,640000,3500.0,2600.0,2910.0,3740.0,528000,0.0054,Single Family,1980,798000.0,715000.0,753087.0,753087.0
"1060 5th St,",3.5,3.0,"Boulder, CO 80302",09/23/13,,1490000,40.006326,-105.288892,"Garage - Attached, 588 sqft garage",1490000.0,1490000,15000.0,7400.0,9046.0,5497.0,1567600,0.0054,Single Family,1991,2740000.0,2030000.0,2286032.0,2286032.0
"2960 Shadow Creek Dr APT 302,",1.0,2.0,"Boulder, CO 80303",08/06/14,,275000,40.009701,-105.254611,"Garage - Attached, 1 space, 180 sqft garage",275000.0,275000,2400.0,1600.0,1800.0,982.0,204600,0.0054,Condo,1985,355000.0,312000.0,331705.0,331705.0
"812 20th St APT 5,",1.0,1.0,"Boulder, CO 80302",, 183,,40.002054,-105.26724,,,,254000.0,218000.0,234792.0,450.0,,,,1972,1500.0,1200.0,1250.0,
"20 S 38th St,",2.0,4.0,"Boulder, CO 80305",11/16/15,,577200,39.991592,-105.246063,"Garage - Attached, 253 sqft garage",577200.0,577200,3200.0,2400.0,2695.0,2001.0,411100,0.0054,Single Family,1960,614000.0,550000.0,584699.0,584699.0
"2747 Northbrook Pl,",2.5,2.0,"Boulder, CO 80304",06/30/15,,460000,40.045358,-105.259258,"Garage - Attached, 336 sqft garage",460000.0,460000,3000.0,2300.0,2600.0,2033.0,341200,0.0054,Single Family,1981,535000.0,479000.0,509068.0,509068.0
"1460 Quince Ave # S104,",3.0,4.0,"Boulder, CO 80304",09/15/14, 434,600000,40.047691,-105.27931,"Garage - Detached, Off street, 2 spaces, 420 sqft garage",600000.0,600000,4100.0,2600.0,3450.0,2523.0,511700,0.0054,Townhouse,1997,879000.0,729000.0,792088.0,792088.0
"7421 Augusta Dr,",4.0,5.0,"Boulder, CO 80301",05/29/15,,895000,40.070688,-105.181155,"Garage - Attached, 802 sqft garage",895000.0,895000,4700.0,2100.0,3859.0,5230.0,707200,0.0054,Single Family,1993,1030000.0,917000.0,975700.0,975700.0
"4963 10th St,",2.25,3.0,"Boulder, CO 80304",05/30/14,,532500,40.064988,-105.285078,"Garage - Detached, 1 space, 240 sqft garage",532500.0,532500,3700.0,2500.0,3100.0,2220.0,464000,0.0054,Single Family,1999,728000.0,633000.0,680347.0,680347.0
"7106 Olde Stage Rd,",3.0,4.0,"Boulder, CO 80302",12/22/14,,525000,40.103839,-105.301715,"Garage - Attached, 480 sqft garage",525000.0,525000,4200.0,2500.0,2995.0,2546.0,389600,0.0054,Single Family,1977,654000.0,557000.0,605804.0,605804.0
"1222 Wildwood Cir,",3.5,5.0,"Boulder, CO 80305",07/09/15,,1975000,39.976812,-105.266012,"Garage - Attached, 3 spaces, 997 sqft garage",1975000.0,1975000,15000.0,4700.0,8331.0,5484.0,1038700,0.0054,Single Family,1985,2230000.0,1960000.0,2107666.0,2107666.0
"4887 Franklin Dr,",3.0,3.0,"Boulder, CO 80301",12/31/14, 15,570000,40.032374,-105.240172,"Garage - Attached, 420 sqft garage",570000.0,570000,3400.0,2500.0,2875.0,2956.0,472100,0.0054,Single Family,1991,750000.0,621000.0,682104.0,682104.0
"2950 Broadway St APT 5,",1.0,2.0,"Boulder, CO 80304",06/10/13,,350000,40.029018,-105.281598,,350000.0,350000,2300.0,1700.0,1900.0,883.0,279400,0.0054,Townhouse,1961,468000.0,398000.0,437227.0,437227.0
"2442 Spotswood Pl,",3.5,5.0,"Boulder, CO 80304",09/05/13,,975000,40.052129,-105.265407,"Garage - Attached, 3 spaces, 720 sqft garage",975000.0,975000,6500.0,1600.0,5478.0,4900.0,848200,0.0054,Single Family,1989,1450000.0,1270000.0,1385334.0,1385334.0
"2807 Sundown Ln APT 306,",2.0,2.0,"Boulder, CO 80303",06/12/14,,339000,40.010538,-105.25773,"Garage - Attached, 180 sqft garage",339000.0,339000,2700.0,1700.0,2159.0,1250.0,280400,0.0054,Multi Family,1986,405000.0,363000.0,381727.0,381727.0
"2645 Tabriz Pl # 11,",1.0,3.0,"Boulder, CO 80304",07/23/13,,310000,40.03597,-105.261913,"Garage - Attached, 418 sqft garage",310000.0,310000,2800.0,1800.0,2300.0,1030.0,336400,0.0054,Condo,1999,405000.0,328000.0,368021.0,368021.0
"3151 95th St,",0.0,3.0,"Boulder, CO 80301",01/29/14,,565000,40.029272,-105.131283,"Garage - Detached, 1 space",565000.0,565000,2900.0,1600.0,2175.0,992.0,,0.0054,Single Family,1900,613000.0,432000.0,533336.0,533336.0
"1340 Toedtli Dr,",3.0,4.0,"Boulder, CO 80305",09/10/14,,538500,39.976476,-105.242168,"Garage - Attached, 456 sqft garage",538500.0,538500,3300.0,2300.0,2850.0,2023.0,472600,0.0054,Single Family,1966,716000.0,647000.0,681526.0,681526.0
"1709 Hillside Rd,",2.75,4.0,"Boulder, CO 80302",08/01/14,,1960000,40.011452,-105.271515,"Garage - Detached, 2 spaces, 576 sqft garage",1960000.0,1960000,15000.0,8100.0,9330.0,3156.0,1161500,0.0054,Single Family,1938,2600000.0,1980000.0,2360587.0,2360587.0
"4895 Twin Lakes Rd APT 1,",2.0,2.0,"Boulder, CO 80301",11/21/13,,147500,40.063611,-105.196301,2640 sqft garage,147500.0,147500,1800.0,1400.0,1550.0,961.0,150300,0.0054,Multi Family,1987,295000.0,264000.0,280744.0,280744.0
"4771 White Rock Cir APT F,",1.0,2.0,"Boulder, CO 80301",05/09/14,,161000,40.059857,-105.214682,0 space,161000.0,161000,1600.0,1200.0,1350.0,660.0,136100,0.0054,Condo,1982,221000.0,190000.0,208915.0,208915.0
"1514 North St,",1.0,3.0,"Boulder, CO 80304",08/15/13,,483000,40.024277,-105.277276,,483000.0,483000,3000.0,2300.0,2595.0,1128.0,453600,0.0054,Single Family,1950,762000.0,610000.0,692660.0,692660.0
"7113 Mount Sherman Rd,",3.0,4.0,"Longmont, CO 80503",12/28/15,,401100,40.073848,-105.18782,"Garage - Attached, 594 sqft garage",401100.0,401100,2600.0,2100.0,2395.0,2109.0,286200,0.0054,Single Family,1969,430000.0,389000.0,409316.0,409316.0
"3650 Paonia St,",5.0,4.0,"Boulder, CO 80301",04/11/16,,1399900,40.041746,-105.252766,,1399900.0,1399900,,,,4315.0,191000,0.0054,Single Family,2015,3700.0,2100.0,Unavailable,
"600 Manhattan Dr APT B7,",2.0,2.0,"Boulder, CO 80303",, 354,219000,39.998385,-105.228966,180 sqft garage,,349900,2200.0,1500.0,1800.0,1152.0,202400,0.0054,Condo,1972,318000.0,264000.0,286537.0,
"2121 Grove Cir W,",2.0,3.0,"Boulder, CO 80302",04/22/16,,850000,40.015661,-105.267302,"Garage - Detached, 216 sqft garage",850000.0,850000,4000.0,2600.0,3113.0,1690.0,692800,0.0054,Single Family,1900,891000.0,740000.0,795519.0,795519.0
"3580 16th St,",2.0,4.0,"Boulder, CO 80304",07/01/15,,640000,40.039773,-105.277117,"Garage - Attached, 294 sqft garage",640000.0,640000,3400.0,2500.0,2802.0,2240.0,436400,0.0054,Single Family,1969,759000.0,687000.0,723142.0,723142.0
"523 Aztec Dr,",3.0,6.0,"Boulder, CO 80303",06/16/14,,593750,39.997132,-105.228192,"Garage - Attached, 483 sqft garage",593750.0,593750,3800.0,1800.0,3108.0,3946.0,506400,0.0054,Single Family,1978,912000.0,728000.0,837099.0,837099.0
"1111 Maxwell Ave APT 209,",1.0,2.0,"Boulder, CO 80304",06/15/15,,318000,40.021907,-105.282432,"Garage - Detached, 162 sqft garage",318000.0,318000,2400.0,1500.0,1800.0,816.0,202000,0.0054,Condo,1971,336000.0,304000.0,320469.0,320469.0
"926 Rain Lilly Ln,",4.0,4.0,"Boulder, CO 80304",11/02/15,,1020000,40.048611,-105.285488,"Garage - Attached, 391 sqft garage",1020000.0,1020000,4900.0,3400.0,4450.0,2929.0,809700,0.0054,Single Family,1989,1180000.0,983000.0,1068817.0,1068817.0
"2805 Sundown Ln APT 102,",2.0,2.0,"Boulder, CO 80303",09/05/13,,270000,40.010538,-105.25773,"Carport, 1 space, 180 sqft garage",270000.0,270000,2500.0,1700.0,1895.0,961.0,241700,0.0054,Condo,1986,360000.0,326000.0,342914.0,342914.0
"720 S 43rd St,",2.5,4.0,"Boulder, CO 80305",02/20/15,,490000,39.983193,-105.244261,253 sqft garage,490000.0,490000,3200.0,2400.0,2800.0,1900.0,368200,0.0054,Single Family,1960,721000.0,591000.0,649659.0,649659.0
"4656 White Rock Cir APT 8,",0.0,1.0,"Boulder, CO 80301",10/05/15, 232,176500,40.058532,-105.213592,,176500.0,176500,1600.0,1200.0,1330.0,669.0,109600,0.0054,Condo,1984,202000.0,177000.0,188325.0,188325.0
"1057 Laramie Blvd UNIT E,",2.0,2.0,"Boulder, CO 80304",06/25/15, 308,180286,40.065711,-105.282991,,180286.0,180286,2400.0,1500.0,1825.0,1210.0,166600,0.0054,Condo,2002,213000.0,187000.0,199302.0,199302.0
"4659 14th St,",2.5,2.0,"Boulder, CO 80304",09/18/14,,548000,40.059397,-105.279995,"Garage - Detached, Off street, 220 sqft garage",548000.0,548000,3700.0,2500.0,3500.0,1505.0,417700,0.0054,Single Family,2004,755000.0,625000.0,686411.0,686411.0
